2017-10-25 20:53:49.266646,19.0,"(0.138427734375, 0.119140625, 1.01220703125)"
2017-10-25 20:53:52.623409,19.90625,"(0.12451171875, 0.1181640625, 1.023681640625)"
2017-10-25 20:53:55.950153,20.0,"(0.142578125, 0.1171875, 1.001708984375)"
2017-10-25 20:53:59.185940,20.0625,"(0.14111328125, 0.1220703125, 0.991943359375)"
2017-10-25 20:54:02.460534,20.1875,"(0.12939453125, 0.122802734375, 1.020263671875)"
2017-10-25 20:54:05.734383,20.25,"(0.135986328125, 0.118896484375, 1.007080078125)"
2017-10-25 20:54:08.976637,19.90625,"(0.134033203125, 0.116455078125, 1.00927734375)"
2017-10-25 20:54:12.216051,20.03125,"(0.137939453125, 0.1171875, 1.0009765625)"
2017-10-25 20:54:15.480555,20.3125,"(0.13623046875, 0.121826171875, 1.0009765625)"
2017-10-25 20:54:18.790938,20.40625,"(0.136962890625, 0.118408203125, 1.003173828125)"
2017-10-25 20:54:22.475800,20.1875,"(0.133544921875, 0.118896484375, 1.00390625)"
2017-10-25 20:54:25.916305,20.15625,"(0.13232421875, 0.120361328125, 1.019775390625)"
2017-10-25 20:54:29.321845,20.46875,"(0.1474609375, 0.119384765625, 0.98876953125)"
2017-10-25 20:54:32.667660,20.53125,"(0.143310546875, 0.115478515625, 0.990966796875)"
2017-10-25 20:54:35.973575,20.5,"(0.13427734375, 0.121337890625, 1.01513671875)"
2017-10-25 20:54:39.215017,20.34375,"(0.141357421875, 0.118408203125, 1.00634765625)"
2017-10-25 20:54:42.565164,20.3125,"(0.115234375, 0.115234375, 1.038330078125)"
2017-10-25 20:54:45.965045,20.40625,"(0.138916015625, 0.11865234375, 1.008544921875)"
2017-10-25 20:54:49.206756,20.65625,"(0.134765625, 0.1220703125, 1.0107421875)"
2017-10-25 20:54:52.487518,20.65625,"(0.138671875, 0.121826171875, 1.010498046875)"
2017-10-25 20:54:55.841220,20.71875,"(0.14013671875, 0.1181640625, 1.02099609375)"
2017-10-25 20:54:59.134389,20.78125,"(0.134765625, 0.117431640625, 1.004150390625)"
2017-10-25 20:55:02.501799,20.65625,"(0.129150390625, 0.118408203125, 1.015625)"
2017-10-25 20:55:05.744026,20.6875,"(0.123779296875, 0.119873046875, 1.02099609375)"
2017-10-25 20:55:09.049655,20.6875,"(0.134765625, 0.119384765625, 0.998291015625)"
2017-10-25 20:55:12.475527,20.71875,"(0.13818359375, 0.119873046875, 1.00634765625)"
2017-10-25 20:55:15.797918,21.0625,"(0.14111328125, 0.1181640625, 1.0107421875)"
2017-10-25 20:55:19.039297,20.875,"(0.13671875, 0.118896484375, 1.001220703125)"
2017-10-25 20:55:22.347413,20.875,"(0.131103515625, 0.121337890625, 1.012451171875)"
2017-10-25 20:55:25.690544,21.03125,"(0.133544921875, 0.1201171875, 1.01318359375)"
2017-10-25 20:55:29.008233,20.6875,"(0.135986328125, 0.114990234375, 1.00732421875)"
2017-10-25 20:55:32.392163,20.90625,"(0.135009765625, 0.119384765625, 1.013916015625)"
